28067170;VB Delmenhorst-Schierbrok
28067257;Volksbank Lastrup
28068218;Raiffbk Butjadingen-Abbehsn
28069052;Raiffbk Strückl.-Idafehn
28069092;VR Bank Oldenburg Land West
28069109;Volksbank Emstek
28069128;Raiffeisenbank Garrel
28069138;VR Bank Oldenburg Land West
28069293;VB Obergrafschaft -alt-
28069381;Hümmlinger Volksbank
28069706;Volksbank Nordhümmling
28069755;Raiffeisenbank Oldersum
28069773;Raiffbk Wiesederm-Wiesede-M
28069878;Raiffbk Emsland-Mitte
28069926;VB Niedergrafschaft
28069930;VB Langen-Gersten
28069935;Raiffeisenbank Lorup
28069955;Volksbank Uelsen
28069956;Grafschafter Volksbank
28069991;Volksbank Emstal
28069994;Volksbank Süd-Emsland
28070024;Deutsche Bank PGK Oldenburg
28070057;Deutsche Bank Oldenburg
28090633;apoBank Oldenburg
28200000;BBk Oldenburg eh Wilhelmshv
28220026;Oldb Ldbank Wilhelmshaven
28222208;Oldb Landesbank Jever
28222621;Oldb Landesbank Varel
28240023;Commerzbank Wilhelmshaven
28250110;Sparkasse Wilhelmshaven
28252760;Kr Spk Wittmund
28261946;Raiffbk Sande-Wangerland
28262254;Volksbank Jever
28262481;Raiffbk Sande-Wangerld alt
28262673;Raiff-VB Varel-Nordenham
28270024;Deutsche Bank PGK Wilhelmsh
28270056;Deutsche Bank Wilhelmshaven
28280012;Commerzbank Wilhelmshaven
28290063;Volksbank Wilhelmshaven
28291551;VB Esens
28320014;Oldb Landesbank Norden
28321816;Oldb Landesbank Norderney
28350000;Spk Aurich-Norden
28361592;Raiff-VB Fresena
28420007;Oldb Landesbank Emden
28421030;Oldb Landesbank Aurich
28440037;Commerzbank Emden
28450000;Sparkasse Emden
28470024;Deutsche Bank PGK Emden
28470091;Deutsche Bank Emden
28500000;BBk Oldenburg eh Leer
28520009;Oldb Landesbank Leer
28521518;Oldb Landesbank Papenburg
28540034;Commerzbank Leer Ostfriesld
28550000;Sparkasse LeerWittmund
28562297;RVB Aurich
28562716;Raiffbk Flachsmeer Westover
28562863;Raiffeisenbank Moormerland
28563749;Raiffeisenbank Moormerland
28570024;Deutsche Bank PGK Leer
28570092;Deutsche Bank Leer
28590075;Ostfriesische VB Leer
28591579;Volksbank Papenburg
28591654;Volksbank Westrhauderfehn
29000000;BBk Bremen
29010111;SEB Bremen
29010400;Deutsche Schiffsbank Bremen
29020000;Bankhaus Neelmeyer Bremen
29020100;KBC Bank Bremen
29020200;NF Bank Bremen
29020400;Factoring Bank Bremen
29030400;Plumpbank Bremen
29040060;Commerzbank CC Bremen
29040061;Commerzbank CC Bremen
29040090;Commerzbank Bremen
29050000;Bremer Landesbank Bremen
29050101;Spk Bremen
29070024;Deutsche Bank PGK Bremen
29070050;Deutsche Bank Bremen
29070051;Deutsche Bank Bremerhaven
29070052;Deutsche Bank Delmenhorst
29070058;Deutsche Bank Cloppenburg
29070059;Deutsche Bank Vechta
29080010;Commerzbank Bremen
29089210;Commerzbank ITGK Bremen
29090605;apoBank Bremen
29090900;PSD Bank Nord Bremen
29121731;Oldb Landesbank Syke
29151700;Kreissparkasse Syke
29152300;Kr Spk Osterholz
29152550;Spk Scheeßel
29152670;Kr Spk Verden
29162394;Volksbank
29162453;Volksbank Schwanewede
29162697;Volksbank Verden
29165545;Volksbank Oyten
29165681;Volksbank Sottrum
29166568;Volksbank Worpswede
29167624;Volksbank Syke
29172624;Deutsche Bank PGK Verden
29172655;Deutsche Bank Verden
29190024;Bremische Volksbank
29190330;Volksbank Bremen-Nord
29200000;BBk Bremen eh Bremerhaven
29210111;SEB Bremerhaven
29240024;Commerzbank Bremerhaven
29250000;Spk Bremerhaven
29250150;Kr Spk Wesermünde-Hadeln
29262722;Volksbank Geeste-Nord
29265747;VB Bremerhaven-Cuxland
29280011;Commerzbank Bremerhaven
29290034;VB Bremerh-Wesermünde -alt-
30000000;BBk Düsseldorf
30010111;SEB Düsseldorf
30010400;IKB Düsseldorf
30010444;IKB Direkt, Duesseldorf
30010700;Bank of Tokyo-MitsubishUFJ
30020300;Santander Consumer Bank
30020500;BHF-BANK Düsseldorf
30020700;Mizuho Corp Bank Düsseldorf
30020900;TARGOBANK Düsseldorf
30022000;NRW.BANK Düsseldorf
30025500;Portigon Düsseldorf
30030100;S Broker Wiesbaden
30030400;FXdirekt Bank Oberhausen
30030500;C&A Bank Düsseldorf
30030600;ETRIS Bank Wuppertal
30030880;HSBC Trinkaus Düsseldorf
30030900;Merck Finck & Co Düsseldorf
30040000;Commerzbank Düsseldorf
30040048;Commerzbank DDF GF-D48
30040060;Commerzbank Gf 660 Düsseldf
30040061;Commerzbank Gf 661 Düsseldf
30040062;Commerzbank CC Düsseldorf
30040063;Commerzbank CC Düsseldorf
30050000;WestLB Düsseldorf
30050110;St Spk Düsseldorf
30060010;WGZ Bank Düsseldorf
30060601;apoBank Düsseldorf
30060992;PSD Bank Rhein-Ruhr
30070010;Deutsche Bank Düsseldorf
30070024;Deutsche Bank PGK Düsseldor
30080000;Commerzbank Düsseldorf
30080005;Commerzbank Düsseldorf 05
30080022;Commerzbank Düsseldorf 22
30080038;Commerzbank Düsseldorf 38
30080041;Commerzbank Düsseldorf 41
30080053;Commerzbank Düsseldorf 53
30080055;Commerzbk Zw55 Düsseldorf
30080057;Commerzbk ZW57 Düsseldorf
30080061;Commerzbank Düsseldorf 61
30080074;Commerzbank Düsseldorf 74
30080080;Commerzbank ITGK3 Ddrf.
30080081;Commerzbank ITGK4 Ddrf.
30080082;Commerzbank ITGK5 Ddrf.
30080083;Commerzbank ITGK6 Ddrf.
30080084;Commerzbank ITGK7 Ddrf.
30080085;Commerzbank ITGK8 Ddrf.
30080086;Commerzbank ITGK9 Ddrf.
30080087;Commerzbank ITGK10 Ddrf.
30080088;Commerzbank ITGK11 Ddrf.
30080089;Commerzbank ITGK12 Ddrf.
30080095;Commerzbank Düsseldorf 95
30089300;Commerzbk ITGK I Düsseldf
30089302;Commerzbk ITGK II Düsseld
30110300;SMBC Düsseldorf
30120400;RBS NDL Deutschland
30120500;KBC Bank Düsseldorf
30120764;UniCredit exHypo Ndl450 Düs
30130100;Demir-Halk Bank Düsseldorf
30130200;GarantiBank Int Düsseldorf
30130600;Isbank Düsseldorf
30130800;Düsseldorfer Hypothekenbank
30150001;SI/WLB Verrechnung Düsseldf
30150200;Kr Spk Düsseldorf
30160213;VB Düsseldorf Neuss
30220190;UniCredit Bank-HypoVereinbk
30351220;St Spk Haan
30520000;RCI Banque Ndl Deutschland
30520037;RCI Banque Direkt
30530000;Bankhaus Werhahn Neuss
30530500;Bank11 Neuss
30550000;Sparkasse Neuss
30551240;St Spk Kaarst Büttgen -alt-
30560090;Volksbank Neuss -alt-
30560548;VR Bank Dormagen
31000000;BBk Duisburg eh Mönchenglad
31010111;SEB Mönchengladbach
31010833;Santander Consumer Bank MG
31040015;Commerzbank Mönchengladbach
31040060;Commerzbank CC Mgladbach
31040061;Commerzbank CC Mgladbach
31050000;St Spk Mönchengladbach
31060181;Gladbacher Bank von 1922
31060517;VB Mönchengladbach
31062154;Volksbank Brüggen-Nettetal
31062553;Volksbank Schwalmtal
31070001;Deutsche Bank Mönchengladb
31070024;Deutsche Bank PGK Mönchengl
31080015;Commerzbank Mönchengladb
31080061;Commerzbank Mgladbach 61
31251220;Kr Spk Heinsberg Erkelenz
31261282;Volksbank Erkelenz
31263359;Raiffbk Erkelenz
31460290;Volksbank Viersen
31470004;Deutsche Bank Viersen
31470024;Deutsche Bank PGK Viersen
32000000;BBk Duisburg eh Krefeld
32040024;Commerzbank Krefeld
32050000;Sparkasse Krefeld
32051370;Sparkasse Geldern -alt-
32051996;Sparkasse Straelen
32060362;Volksbank Krefeld
32061384;Volksbank an der Niers
32061414;Volksbank Kempen-Grefrath
32070024;Deutsche Bank PGK Krefeld
32070080;Deutsche Bank Krefeld
32080010;Commerzbank Krefeld
32250050;Verb Spk Goch
32400000;BBk Duisburg eh Kleve
32440023;Commerzbank Kleve Niederrh
32450000;Sparkasse Kleve
32460422;Volksbank Kleverland
32470024;Deutsche Bank PGK Kleve
32470077;Deutsche Bank Kleve
33000000;BBk Düsseldorf eh Wuppertal
33010111;SEB Wuppertal
33020000;akf bank Wuppertal
33020190;UniCredit Bank-HypoVereinbk
33030000;GEFA Wuppertal
33040001;Commerzbank Wuppertal
33040310;Commerzbank Zw 117
33050000;St Spk Wuppertal
33060098;Credit- u VB Wuppertal
33060592;Sparda-Bank West
33060616;apoBank Wuppertal
33070024;Deutsche Bank PGK Wuppertal
33070090;Deutsche Bank Wuppertal
33080001;Commerzbank ITGK1 Wupptl.
33080030;Commerzbank Wuppertal
33080085;Commerzbank ITGK2 Wupptl.
33080086;Commerzbank ITGK3 Wupptl.
33080087;Commerzbank ITGK4 Wupptl.
33080088;Commerzbank ITGK5 Wupptl.
33440035;Commerzbank Velbert
33450000;Sparkasse HRV
33451220;Spk Heiligenhaus -alt-
34040049;Commerzbank Remscheid
34050000;St Spk Remscheid
34051350;Spk Radevormwald-Hückeswgn
34051570;St Spk Wermelskirchen
34060094;Volksbank Remscheid-Solingn
34070024;Deutsche Bank PGK Remscheid
34070093;Deutsche Bank Remscheid
34080031;Commerzbank Remscheid
34240050;Commerzbank Solingen
34250000;St Spk Solingen
34270024;Deutsche Bank PGK Solingen
34270094;Deutsche Bank Solingen
34280032;Commerzbank Solingen
35000000;BBk Düsseldorf eh Duisburg
35010111;SEB Duisburg
35020030;National-Bank Duisburg
35040038;Commerzbank Duisburg
35050000;Spk Duisburg
35060190;KD-Bank Dortmund
35060386;VB Rhein-Ruhr Duisburg
35060632;apoBank Duisburg
35070024;Deutsche Bank PGK Duisburg
35070030;Deutsche Bank Duisburg
35080070;Commerzbank Duisburg
35080085;Commerzbank ITGK1 Duisb.
35080086;Commerzbank ITGK2 Duisb.
35080087;Commerzbank ITGK3 Duisb.
35080088;Commerzbank ITGK4 Duisb.
35080089;Commerzbank ITGK5 Duisb.
35090300;Bk f Schiffahrt Duisburg
35211012;SEB Dinslaken
35251000;Spk Dinslaken-Voerde-Hünxe
35261248;Volksbank Dinslaken
35450000;Sparkasse am Niederrhein
35451460;Spk Neukirchen-Vluyn -alt-
35451775;Spk Rheinberg -alt-
35461106;Volksbank Niederrhein
35600000;BBk Duisburg eh Wesel
35640064;Commerzbank Wesel
35650000;Verb Spk Wesel
35660599;Volksbank Rhein-Lippe
35850000;St Spk Emmerich-Rees
35860245;Volksbank Emmerich-Rees
36000000;BBk Essen
36010043;Postbank Essen
36010111;SEB Essen
36010200;VON ESSEN Bankges Essen
36010424;Aareal Bank Essen
36010600;GALLINAT-BANK Essen
36010699;Gallinat - Bank Essen
36010800;AKBANK N.V. Essen
36020030;National-Bank Essen
36020186;UniCredit Bank-HypoVereinbk
36020700;Hanseatic Bank Essen
36033300;Santander Bank Essen
36036000;VALBA
36040039;Commerzbank Essen
36040060;Commerzbank CC Essen
36040061;Commerzbank CC Essen
36050000;West LB Essen
36050105;Sparkasse Essen
36060192;Pax-Bank Essen
36060295;Bank im Bistum Essen
36060488;GENO BANK ESSEN
36060591;Sparda-Bank West
36060610;apoBank Essen
36070024;Deutsche Bank PGK Essen
36070050;Deutsche Bank Essen
36080080;Commerzbank Essen
36080085;Commerzbank ITGK2 Essen
36089321;Commerzbank ITGK Essen
36200000;BBk Essen eh Mülheim/Ruhr
36210111;SEB Mülheim Ruhr
36220030;National-Bank Mülheim-alt-
36240045;Commerzbank Mülheim Ruhr
36250000;Spk Mülheim an der Ruhr
36270024;Deutsche Bank PGK Mülheim
36270048;Deutsche Bank Mülheim, Ruhr
36280071;Commerzbank Mülheim Ruhr
36500000;BBk Essen eh Oberhausen
36520030;National-Bank Oberhsn -alt-
36540046;Commerzbank Oberhausen
36550000;St Spk Oberhausen
36570024;Deutsche Bank PGK Oberhause
36570049;Deutsche Bank Oberhausen
36580072;Commerzbank Oberhausen
37000000;BBk Köln
37010050;Postbank Köln
37010111;SEB Köln
37010222;RBS NDL Deutschland
37010600;Fortis Bank Köln
37011000;Deutsche Postbank Easytrade
37013030;DPZ Bonn
37020090;UniCredit Bank-HypoVereinbk
37020200;AXA Bank Köln
37020400;TOYOTA Kreditbank Köln
37020500;Bank für Sozialwirtschaft
37020599;Bank f. Sozialwirtschaft Gf
37020600;Santander Consumer Bk Köln
37020900;Ford Bank Köln
37021100;Mazda Bank Köln
37021200;Volvo Auto Bank Köln
37021201;Volvo Auto Bk Köln Direkt
37021300;Jaguar Fin Serv Köln
37021400;Land Rover Fin Serv Köln
37030200;Oppenheim, Sal - jr & Cie
37030700;abcbank Köln
37030800;Isbank Köln
37040037;Commerzbank CC SP, Köln
37040044;Commerzbank Köln
37040048;Commerzbank KOE GF-K48
37040060;Commerzbank CC Köln
37040061;Commerzbank CC Köln
37050198;Sparkasse KölnBonn
37050299;Kreissparkasse Köln
37060120;Pax-Bank Gf MHD
37060193;Pax-Bank Köln
37060590;Sparda-Bank West
37060615;apoBank Köln
37060993;PSD Bank Köln
37062124;Bensberger Bank
37062365;Raiffbk Frechen-Hürth
37062600;VR Bank Bergisch Gladbach
37063367;Raiffbk Fischenich-Kende
37069101;Spar-u Darlehnskasse
37069103;Raiffeisenbank Aldenhoven
37069125;Raiffbk Kürten-Odenthal
37069153;Spar-u Darlehnskasse
37069164;Volksbank Meerbusch
37069252;Volksbank Erft Elsdorf
37069302;Raiffbk Geilenkirchen
37069303;Volksbank Gemünd-Kall -alt-
37069306;Raiffeisenbank Grevenbroich
37069322;Raiffeisenbank Gymnich
37069330;Volksbank Haaren
37069331;Raiffeisenbank von 1895
37069342;Volksbank Heimbach
37069354;Raiffbk Selfkant -alt-
37069355;Spar-u Darlehnskasse
37069381;VB Randerath-Immendorf
37069401;Raiffeisenbank Junkersdorf
37069405;Raiffeisenbank Kaarst
37069412;Raiffeisenbank Heinsberg
37069427;Volksbank Dünnwald-Holweide
37069429;Volksbank Köln-Nord
37069472;Raiffeisenbk Erftstadt-alt-
37069520;VR-Bank Rhein-Sieg Siegburg
37069521;Raiffeisenbank Rhein-Berg
37069524;Raiffbk Much-Ruppichteroth
37069577;Raiffbk Odenthal -alt-
37069627;Raiffbk Rheinbach Voreifel
37069639;Rosbacher Raiffeisenbank
37069642;Raiffbk Simmerath
37069707;Raiffbk Sankt Augustin
37069720;VR-Bank Nordeifel Schleiden
37069805;Volksbank Wachtberg
37069833;Raiffeisenbk Wesseling-alt-
37069840;VB Wipperfürth-Lindlar
37069991;Brühler Bank, Brühl
37070024;Deutsche Bank PGK Köln
37070060;Deutsche Bank Köln
37080040;Commerzbank Köln
37080085;Commerzbank ITKG1 Köln
37080086;Commerzbank ITGK4 Köln
37080087;Commerzbank ITGK5 Köln
37080088;Commerzbank ITGK6 Köln
37080089;Commerzbank ITGK7 Köln
37080090;Commerzbank ITGK8 Köln
37080091;Commerzbank ITGK9 Köln
37080092;Commerzbank ITGK10 Köln
37080093;Commerzbank ITGK11 Köln
37080094;Commerzbank ITGK12 Köln
37080095;Commerzbank ITGK13 Köln
37080096;Commerzbank Zw 96 Köln
37080097;Commerzbank Zw 97 Köln
37080098;Commerzbank ITGK14 Köln
37080099;Commerzbank Zw 99 Köln
37089340;Commerzbank ITGK I Köln
37089342;Commerzbank ITGK II Köln
37160087;Kölner Bank
37161289;VR-Bank Rhein-Erft
37540050;Commerzbank Leverkusen
37551020;St Spk Leichlingen Rheinl
37551440;Sparkasse Leverkusen
37551670;St Spk Düsseldorf
37551780;St Spk Langenfeld
37560092;Volksbank Rhein-Wupper
37570024;Deutsche Bank PGK Leverkuse
37570064;Deutsche Bank Leverkusen
38000000;BBk Köln eh Bonn
38010053;Postbank Zentrale Bonn
38010111;SEB Bonn
38010700;DSL Bank Bonn
38010900;KfW Bonn
38010999;KfW Ausbildungsförderung
38011000;VÖB-ZVD Bank
38011001;VÖB-ZVD Bank Gf 1
38011002;VÖB-ZVD Bank Gf 2
38011003;VÖB-ZVD Bank Gf 3
38011004;VÖB-ZVD Bank Gf 4
38011005;VÖB-ZVD Bank Gf 5
38011006;VÖB-ZVD Bank Gf 6 Bonn
38011007;VÖB-ZVD Bank Gf 7 Bonn
38011008;VÖB-ZVD Bank Gf 8 Bonn
38020090;UniCredit Bank-HypoVereinbk
38040007;Commerzbank Bonn
38050000;Sparkasse Bonn -alt-
38051290;St Spk Bad Honnef
38060186;Volksbank Bonn Rhein-Sieg
38070024;Deutsche Bank PGK Bonn
38070059;Deutsche Bank Bonn
38070724;Deutsche Bank PGK DirektBk
38077724;Deutsche Bank PGK DirektBk
38080055;Commerzbank Bonn
38160220;VR-Bank Bonn
38250110;Kreissparkasse Euskirchen
38260082;Volksbank Euskirchen
38440016;Commerzbank Gummersbach
38450000;Spk Gummersbach-Bergneust
38452490;Sparkasse Wiehl
38462135;Volksbank Oberberg
38470024;Deutsche Bank PGK Gummersb
38470091;Deutsche Bank Gummersbach
38600000;BBk Köln eh Siegburg
38621500;Steyler Bank
38650000;Kr Spk Siegburg
38651390;Sparkasse Hennef
39000000;BBk Düsseldorf eh Aachen
39010111;SEB Aachen
39020000;Aachener Bauspk Aachen
39040013;Commerzbank Aachen
39050000;Sparkasse Aachen
39060180;Aachener Bank
39060630;apoBank Aachen
39061981;Heinsberger Volksbank
39070020;Deutsche Bank Aachen
39070024;Deutsche Bank PGK Aachen
39080005;Commerzbank Aachen
39080098;Commerzbank Zw 98 Aachen
39080099;Commerzbank Zw 99 Aachen
39160191;Pax-Bank Aachen
39161490;Volksbank Aachen Süd
39162980;VR-Bank Würselen
39362254;Raiffeisen-Bank Eschweiler
39500000;BBk Aachen eh Düren
39540052;Commerzbank Düren
39550110;Sparkasse Düren
39560201;Volksbank Düren
39570024;Deutsche Bank PGK Düren
39570061;Deutsche Bank Düren
39580041;Commerzbank Düren
40000000;BBk Dortmund eh Münster
40010111;SEB Münster Westf
40022000;NRW.BANK Münster
40030000;Münsterländische Bk Münster
40040028;Commerzbank Münster Westf
40050000;WestLB Münster
40050150;Spk Münsterland Ost
40055555;LBS West Münster
40060000;WGZ Bank Münster
40060265;DKM Darlehnskasse Münster
40060300;WL BANK Münster
40060560;Sparda-Bank Münster
40060614;apoBank Münster
40061238;Volksbank Greven
40069226;Volksbank Lette-Darup-Rorup
40069266;Volksbank Marsberg
40069283;Volksbank Schlangen
40069348;Volksbank Medebach -alt-
40069362;Volksbank Saerbeck
40069363;Volksbank Schermbeck
40069371;Volksbank Thülen
40069408;Volksbank Baumberge
40069462;Volksbank Sprakel
40069477;Volksbank Wulfen -alt-
40069546;Volksbank Senden
40069600;Volksbank Amelsbüren
40069601;Volksbank Ascheberg-Herbern
40069606;Volksbank Erle
40069622;Volksbank Seppenrade
40069636;Volksbank Lette -alt-
40069709;Volksbank Lembeck-Rhade
40069716;Volksbank Nordkirchen
40070024;Deutsche Bank PGK Münster
40070080;Deutsche Bank Münster Westf
40080040;Commerzbank Münster
40080085;Commerzbank ITGK1 Münster
40090900;PSD Bank Westfalen-Lippe
40150001;SI/WLB Verrechnung Münster
40153768;Sparkasse Emsdetten Ochtrup
40154006;Spk Gronau
40154476;St Spk Lengerich
40154530;Sparkasse Westmünsterland
40154702;St Spk Stadtlohn
40160050;Volksbank Münster
40163123;Volksbank Coesfeld -alt-
40163720;VB Nordmünsterland Rheine
40164024;Volksbank Gronau-Ahaus
40164256;VB Laer-Horstmar-Leer
40164352;Volksbank Nottuln
40164528;VB Lüdinghausen-Olfen
40164618;Volksbank Ochtrup
40164901;Volksbank Gescher
40165366;Volksbank Selm-Bork
40166439;VB Lengerich/Lotte -alt-
40166800;Volksbank Buldern -alt-
40300000;BBk Dortmund eh Rheine
40340030;Commerzbank Rheine Westf
40350005;St Spk Rheine
40351060;Kr Spk Steinfurt
40351220;Sparkasse Steinfurt -alt-
40361627;VB Westerkappeln-Wersen
40361906;VB Tecklenburger Land
40363433;Volksbank Hörstel -alt-
40370024;Deutsche Bank PGK Rheine
40370079;Deutsche Bank Rheine, Westf
41000000;BBk Dortmund eh Hamm, Westf
41010111;SEB Hamm Westf
41040018;Commerzbank Hamm Westf
41041000;ZTB der Commerzbank
41050095;Sparkasse Hamm
41051605;St Spk Werne
41051845;Spk Bergkamen-Bönen
41060120;Volksbank Hamm
41061011;Spar-u Darlehnskasse
41061903;BAG Bankaktienges Hamm
41062215;Volksbank Bönen
41070024;Deutsche Bank PGK Hamm
41070049;Deutsche Bank Hamm
41240048;Commerzbank BE F-B48
41250035;Spk Beckum-Wadersloh
41260006;Volksbank Beckum
41261324;VB Enniger-Ostenfelde-Westk
41261419;VB Oelde-Ennigerloh-Neubeck
41262501;VB Ahlen-Sassenberg-Warendf
41262621;Ver VB Telgte
41280043;Commerzbank Beckum Westf
41440018;Commerzbank Soest Westf
41450075;Sparkasse Soest
41451750;Sparkasse Werl
41460116;Volksbank Hellweg
41462295;Volksbank Wickede (Ruhr)
41650001;Spk Lippstadt
41651770;Spk Hochsauerland Brilon
41651815;Spk Erwitte-Anröchte
41651965;Sparkasse Geseke
41652560;Spk Warstein-Rüthen -alt-
41660124;Volksbank Lippstadt
41661206;Volksbank Anröchte
41661504;Volksbank Benninghausen
41661719;Volksbank Brilon
41662465;Volksbank Störmede
41662557;VB Warstein-Belecke -alt-
41663335;Volksbank Hörste
41670024;Deutsche Bank PGK Lippstadt
41670027;Deutsche Bank Lippstadt
41670028;Deutsche Bank Brilon
41670029;Deutsche Bank Soest Westf
41670030;Deutsche Bank Werl
42000000;BBk Bochum eh Gelsenkirchen
42010111;SEB Gelsenkirchen
42030600;Isbank Gelsenkirchen
42040040;Commerzbank Gelsenkirchen
42050001;Sparkasse Gelsenkirchen
42070024;Deutsche Bank PGK Gelsenkir
42070062;Deutsche Bank Gelsenkirchen
42080082;Commerzbank Gelsenkirchen
42260001;VB Ruhr Mitte Gelsenkirchen
42450040;St Spk Gladbeck
42451220;Spk Bottrop
42461435;Volksbank Kirchhellen
42600000;BBk Bochum eh Recklinghsn
42610112;SEB Recklinghausen
42640048;Commerzbank Recklinghausen
42650150;Spk Recklinghausen
42651315;St Spk Haltern
42661008;VB Marl-Recklinghausen
42661330;Volksbank Haltern
42661522;VB Herten-Westerholt -alt-
42661717;Volksbank Waltrop
42662320;Volksbank Dorsten
42680081;Commerzbank Recklinghsn
42840005;Commerzbank Bocholt
42850035;Stadtsparkasse Bocholt
42860003;Volksbank Bocholt
42861239;Spar-u Darlehnskasse Reken
42861387;VR-Bank Westmünsterland
42861416;Volksbank Hamminkeln
42861515;Volksbank Gemen
42861608;Volksbank Heiden
42861814;Volksbank Rhede
42862451;Volksbank Raesfeld
42870024;Deutsche Bank PGK Bocholt
42870077;Deutsche Bank Bocholt
43000000;BBk Bochum
43010111;SEB Bochum
43040036;Commerzbank Bochum
43050001;Sparkasse Bochum
43051040;Sparkasse Hattingen
43060129;Volksbank Bochum Witten
43060967;GLS Gemeinschaftsbk Bochum
43070024;Deutsche Bank PGK Bochum
43070061;Deutsche Bank Bochum
43080083;Commerzbank Bochum
43250030;Herner Sparkasse
44000000;BBk Dortmund
44010046;Postbank Dortmund
44010111;SEB Dortmund
44010200;BHW Bausparkasse
44010300;RBS NDL Deutschland
44020090;UniCredit Bank-HypoVereinbk
44040037;Commerzbank Dortmund
44040060;Commerzbank CC Dortmund
44040061;Commerzbank CC Dortmund
44050000;WestLB Dortmund
44050199;Sparkasse Dortmund
44060122;Volksbank Dortmund-Nordwest
44060604;apoBank Dortmund
44064406;KD-Bank Dortmund
44070024;Deutsche Bank PGK Dortmund
44070050;Deutsche Bank Dortmund
44080050;Commerzbank Dortmund
44080055;Commerzbk Zw55 Dortmund
44080057;Commerzbk ZW 57 Dortmund
44080085;Commerzbank ITGK2 Dortmnd
44089320;Commerzbank ITGK Dortmund
44090920;PSD Bank Dortmund -alt-
44152370;Sparkasse Lünen
44152490;Sparkasse Schwerte
44160014;Dortmunder Volksbank
44340037;Commerzbank Unna
44350060;Kr u St Spk Unna
44351380;Sparkasse Kamen
44351740;Sparkasse Fröndenberg
44360002;Volksbank Unna Schwerte-alt
44361342;VB Kamen-Werne
44540022;Commerzbank Iserlohn
44550045;Spk der Stadt Iserlohn
44551210;Spk Märkisches Sauerland
44561102;Volksbank Letmathe -alt-
44570004;Deutsche Bank Iserlohn
44570024;Deutsche Bank PGK Iserlohn
44580070;Commerzbank Iserlohn
44580085;Commerzbank ITGK1 Iserlhn
44750065;Sparkasse Menden -alt-
44760037;Volksbank Menden -alt-
44761312;Mendener Bank
44761534;VB im Märkischen Kreis
45000000;BBk Hagen
45040042;Commerzbank Hagen Westf
45050001;Sparkasse Hagen
45051485;St Spk Herdecke
45060009;Märkische Bank Hagen
45061524;Volksbank Hohenlimburg
45070002;Deutsche Bank Hagen
45070024;Deutsche Bank PGK Hagen
45080060;Commerzbank Hagen
45240056;Commerzbank Witten
45250035;Sparkasse Witten
45251480;St Spk Wetter Ruhr
45251515;St Spk Sprockhövel
45260041;Volksbank Witten -alt-
45260475;Spar- und Kreditbank
45261547;Volksbank Sprockhövel
45450050;St Spk Gevelsberg
45451060;Spk Ennepetal-Breckerfeld
45451555;St Spk Schwelm
45660029;Volksbank Altena -alt-
45840026;Commerzbank Lüdenscheid
45841031;Commerzbank Plettenberg
45850005;Spk Lüdenscheid
45851020;Ver Spk Plettenberg
45851665;Spk Kierspe-Meinerzhagen
45860033;Volksbank Lüdenscheid -alt-
45861434;Volksbank Kierspe
45861617;Volksbank Meinerzhagen -alt
46000000;BBk Hagen eh Siegen
46010111;SEB Siegen
46040033;Commerzbank Siegen Westf
46050001;Spk Siegen
46051240;Spk Burbach-Neunkirchen
46051733;St Spk Freudenberg Westf
46051875;St Spk Hilchenbach
46052855;St Spk Schmallenberg Sauerl
46053480;Sparkasse Wittgenstein
46060040;Volksbank Siegerland Siegen
46061724;VR-Bank Freudenb.-Niederfi.
46062817;Volksbank Bigge-Lenne
46063405;Volksbank Wittgenstein
46070024;Deutsche Bank PGK Siegen
46070090;Deutsche Bank Siegen
46080010;Commerzbank Siegen
46240016;Commerzbank Olpe Biggesee
46250049;Spk Olpe-Drolshagen-Wenden
46251590;Spk Finnentrop
46251630;Spk Attend-Lennest-Kirchhdm
46260023;Volksbank Olpe -alt-
46261306;Volksbank Attendorn -alt-
46261607;Volksbank Grevenbrück
46261822;VB Olpe-Wenden-Drolshagen
46262456;Volksbank Bigge-Lenne -alt-
46400000;BBk Dortmund eh Arnsberg
46441003;Commerzbank Meschede
46451012;Spk Meschede
46451250;Spk Bestwig -alt-
46461126;Volksbank Sauerland -alt-
46462271;SpDK Oeventrop
46464453;Volksbank Reiste-Eslohe
46640018;Commerzbank Arnsberg-Neheim
46650005;Spk Arnsberg-Sundern
46660022;Volksbank Sauerland
46670007;Deutsche Bank Arnsberg
46670024;Deutsche Bank PGK Arnsberg
47200000;BBk Bielefeld eh Paderborn
47240047;Commerzbank Paderborn
47250101;Sparkasse Paderborn
47251550;Spk Höxter Brakel
47251740;St Spk Delbrück
47260121;VB Paderborn-Höxter-Detmold
47260234;VB Elsen-Wewer-Borchen
47260307;Bank für Kirche und Caritas
47261429;Volksbank Haaren -alt-
47261603;VB Büren und Salzkotten
47262626;Volksbank Westenholz
47262703;VB Delbrück-Hövelhof
47263472;VB Westerloh-Westerwiehe
47264367;Vereinigte Volksbank
47265383;VB Wewelsburg-Ahden
47267216;Volksbank Borgentreich-alt-
47270024;Deutsche Bank PGK Paderborn
47270029;Deutsche Bank Paderborn
47451235;St Spk Marsberg -alt-
47460028;VB Warburger Land -alt-
47640051;Commerzbank Detmold
47650130;Spk Detmold
47651225;St Spk Blomberg
47670023;Deutsche Bank Detmold
47670024;Deutsche Bank PGK Detmold
47691200;Volksbank Ostlippe
